,Biome,Region,Region_Plot,original.search,Binomial_correct,Genus,family,Tax_Level,DBH,BA
220,Natlantic,SGD,SGD_P51,Alseis sp.,Alseis,Alseis,Rubiaceae,genus,11.6,0.0106
221,Satlantic,Una,Una_ICO21,Alseis floribunda,Alseis floribunda,Alseis,Rubiaceae,species,30.39852305,0.072539511
222,Satlantic,Una,Una_ICO21,Alseis floribunda,Alseis floribunda,Alseis,Rubiaceae,species,10.88617265,0.009302937
223,Amazonia,STM,STM_363_1,Amaioua corymbosa,Amaioua glomerulata,Amaioua,Rubiaceae,species,11.5,0.010381625
224,Amazonia,STM,STM_363_5,Amaioua corymbosa,Amaioua glomerulata,Amaioua,Rubiaceae,species,16.8,0.02215584
225,Amazonia,PGM,PGM_100_3,Amaioua guianensis,Amaioua guianensis,Amaioua,Rubiaceae,species,14.3,0.016052465
226,Amazonia,STM,STM_157_5,Amaioua guianensis,Amaioua guianensis,Amaioua,Rubiaceae,species,10.7,0.008987465
227,Amazonia,STM,STM_199_3,Amaioua guianensis,Amaioua guianensis,Amaioua,Rubiaceae,species,16.8,0.02215584
228,Satlantic,Una,Una_33_1,amaioua guianensis,Amaioua guianensis,Amaioua,Rubiaceae,species,20.4,0.03266856
229,Satlantic,Una,Una_IICO21,Amaioua pilosa,Amaioua pilosa,Amaioua,Rubiaceae,species,41.0618793,0.132357118
230,Satlantic,Una,Una_IFR21,Amanoa guianensis,Amanoa guianensis,Amanoa,Phyllanthaceae,species,28.64782277,0.064424773
231,Satlantic,Una,Una_IFR21,Amanoa guianensis,Amanoa guianensis,Amanoa,Phyllanthaceae,species,21.29488159,0.035597551
232,Satlantic,Una,Una_IFR21,Amanoa guianensis,Amanoa guianensis,Amanoa,Phyllanthaceae,species,21.48586707,0.036238935
233,Satlantic,Una,Una_IIFR21,Amanoa guianensis,Amanoa guianensis,Amanoa,Phyllanthaceae,species,40.23427553,0.127075559
234,Amazonia,PGM,PGM_549_7,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,14.2,0.01582874
235,Amazonia,PGM,PGM_Extra_2,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,14.1,0.015606585
236,Amazonia,STM,STM_112_12,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,13.2,0.01367784
237,Amazonia,STM,STM_112_8,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,12,0.011304
238,Amazonia,STM,STM_165_1,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,15.5,0.018859625
239,Amazonia,STM,STM_165_1,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,12.7,0.012661265
240,Amazonia,STM,STM_165_1,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,11.5,0.010381625
241,Amazonia,STM,STM_165_1,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,12.5,0.012265625
242,Amazonia,STM,STM_165_4,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,12.5,0.012265625
243,Amazonia,STM,STM_165_4,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,12.5,0.012265625
244,Amazonia,STM,STM_165_4,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,11.9,0.011116385
245,Amazonia,STM,STM_165_4,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,10,0.00785
246,Amazonia,STM,STM_236_3,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,10,0.00785
247,Amazonia,STM,STM_236_5,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,10.5,0.008654625
248,Amazonia,STM,STM_236_7,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,23,0.0415265
249,Amazonia,STM,STM_236_7,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,14.1,0.015606585
250,Amazonia,STM,STM_261_9,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,20.4,0.03266856
251,Amazonia,STM,STM_363_2,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,22.2,0.03868794
252,Amazonia,STM,STM_363_2,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,11.7,0.010745865
253,Amazonia,STM,STM_363_6,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,10.5,0.008654625
254,Amazonia,STM,STM_363_8,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,10.1,0.008007785
255,Amazonia,STM,STM_363_8,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,19.5,0.029849625
256,Amazonia,STM,STM_363_8,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,11.3,0.010023665
257,Amazonia,STM,STM_81_15,Ambelania acida,Ambelania acida,Ambelania,Apocynaceae,species,18,0.025434
258,Amazonia,Balbina,Balbina_53,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,25.4,0.05064506
259,Amazonia,Balbina,Balbina_78,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,13.4,0.01409546
260,Amazonia,Balbina,Balbina_84,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,26.2,0.05388554
261,Amazonia,PGM,PGM_100_5,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,11.3,0.010023665
262,Amazonia,PGM,PGM_443_2,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,14.8,0.01719464
263,Amazonia,PGM,PGM_549_4,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,16,0.020096
264,Amazonia,STM,STM_261_2,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,21.6,0.03662496
265,Amazonia,STM,STM_363_1,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,19.3,0.029240465
266,Amazonia,STM,STM_363_2,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,30.3,0.072070065
267,Amazonia,STM,STM_81_15,Ampelocera edentula,Ampelocera edentula,Ampelocera,Ulmaceae,species,28.2,0.06242634
268,Amazonia,PGM,PGM_142_6,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.2,0.01168394
269,Amazonia,PGM,PGM_147_11,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11,0.0094985
270,Amazonia,PGM,PGM_147_11,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,18,0.025434
271,Amazonia,PGM,PGM_147_11,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
272,Amazonia,PGM,PGM_147_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
273,Amazonia,PGM,PGM_147_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
274,Amazonia,PGM,PGM_147_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.2,0.00816714
275,Amazonia,PGM,PGM_147_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,14.1,0.015606585
276,Amazonia,PGM,PGM_202_13,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,30.7,0.073985465
277,Amazonia,PGM,PGM_202_13,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,15,0.0176625
278,Amazonia,PGM,PGM_202_13,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,16.7,0.021892865
279,Amazonia,PGM,PGM_202_13,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.6,0.00882026
280,Amazonia,PGM,PGM_202_13,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
281,Amazonia,PGM,PGM_235_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.5,0.008654625
282,Amazonia,PGM,PGM_235_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.1,0.008007785
283,Amazonia,PGM,PGM_235_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.3,0.011876265
284,Amazonia,PGM,PGM_245_6,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,14.6,0.01673306
285,Amazonia,PGM,PGM_269_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13,0.0132665
286,Amazonia,PGM,PGM_269_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.5,0.012265625
287,Amazonia,PGM,PGM_269_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,15.8,0.01959674
288,Amazonia,PGM,PGM_269_10,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.3,0.011876265
289,Amazonia,PGM,PGM_269_11,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.5,0.014306625
290,Amazonia,PGM,PGM_269_7,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.9,0.011116385
291,Amazonia,PGM,PGM_269_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.1,0.008007785
292,Amazonia,PGM,PGM_274_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,15.2,0.01813664
293,Amazonia,PGM,PGM_274_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.7,0.010745865
294,Amazonia,PGM,PGM_274_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.1,0.009671985
295,Amazonia,PGM,PGM_274_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.4,0.01020186
296,Amazonia,PGM,PGM_274_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.5,0.008654625
297,Amazonia,PGM,PGM_274_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
298,Amazonia,PGM,PGM_274_6,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.7,0.008987465
299,Amazonia,PGM,PGM_274_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.2,0.00984704
300,Amazonia,PGM,PGM_315_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.3,0.008328065
301,Amazonia,PGM,PGM_315_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.1,0.009671985
302,Amazonia,PGM,PGM_342_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.2,0.00816714
303,Amazonia,PGM,PGM_342_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11,0.0094985
304,Amazonia,PGM,PGM_342_2,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.5,0.014306625
305,Amazonia,PGM,PGM_342_2,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.5,0.010381625
306,Amazonia,PGM,PGM_342_2,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.5,0.012265625
307,Amazonia,PGM,PGM_342_2,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,14,0.015386
308,Amazonia,PGM,PGM_342_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.5,0.008654625
309,Amazonia,PGM,PGM_342_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.5,0.008654625
310,Amazonia,PGM,PGM_342_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.5,0.014306625
311,Amazonia,PGM,PGM_342_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,17.3,0.023494265
312,Amazonia,PGM,PGM_342_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.8,0.00915624
313,Amazonia,PGM,PGM_342_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.6,0.01056296
314,Amazonia,PGM,PGM_342_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,14.3,0.016052465
315,Amazonia,PGM,PGM_342_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,17.6,0.02431616
316,Amazonia,PGM,PGM_342_7,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,19.4,0.02954426
317,Amazonia,PGM,PGM_342_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.7,0.010745865
318,Amazonia,PGM,PGM_342_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
319,Amazonia,PGM,PGM_342_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,14.3,0.016052465
320,Amazonia,PGM,PGM_342_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.2,0.00984704
321,Amazonia,PGM,PGM_342_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.8,0.01286144
322,Amazonia,PGM,PGM_342_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.2,0.00816714
323,Amazonia,PGM,PGM_342_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.8,0.01093034
324,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
325,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.2,0.01168394
326,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,15.4,0.01861706
327,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
328,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,14.5,0.016504625
329,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.2,0.01367784
330,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
331,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.2,0.01367784
332,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12,0.011304
333,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.8,0.01286144
334,Amazonia,PGM,PGM_369_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
335,Amazonia,PGM,PGM_369_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,14.3,0.016052465
336,Amazonia,PGM,PGM_369_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10,0.00785
337,Amazonia,PGM,PGM_423_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,17,0.0226865
338,Amazonia,PGM,PGM_549_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.2,0.00984704
339,Amazonia,PGM,PGM_549_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.3,0.013885865
340,Amazonia,PGM,PGM_549_12,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.5,0.012265625
341,Amazonia,PGM,PGM_549_12,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,17.3,0.023494265
342,Amazonia,PGM,PGM_549_2,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11,0.0094985
343,Amazonia,PGM,PGM_549_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.8,0.01093034
344,Amazonia,PGM,PGM_549_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.8,0.01286144
345,Amazonia,PGM,PGM_549_6,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,14.3,0.016052465
346,Amazonia,PGM,PGM_549_6,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.7,0.012661265
347,Amazonia,PGM,PGM_549_7,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.2,0.01168394
348,Amazonia,PGM,PGM_549_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.1,0.011493185
349,Amazonia,PGM,PGM_549_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,16.5,0.021371625
350,Amazonia,PGM,PGM_549_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.2,0.00816714
351,Amazonia,PGM,PGM_549_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.7,0.010745865
352,Amazonia,PGM,PGM_549_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.4,0.01020186
353,Amazonia,PGM,PGM_549_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,15.9,0.019845585
354,Amazonia,PGM,PGM_549_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.3,0.010023665
355,Amazonia,PGM,PGM_549_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13,0.0132665
356,Amazonia,PGM,PGM_Extra_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.6,0.00882026
357,Amazonia,PGM,PGM_Extra_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,14.6,0.01673306
358,Amazonia,STM,STM_112_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.2,0.00816714
359,Amazonia,STM,STM_112_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.7,0.008987465
360,Amazonia,STM,STM_112_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.2,0.00984704
361,Amazonia,STM,STM_125_10,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.4,0.00849056
362,Amazonia,STM,STM_125_10,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.5,0.010381625
363,Amazonia,STM,STM_157_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.2,0.00816714
364,Amazonia,STM,STM_157_6,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12,0.011304
365,Amazonia,STM,STM_157_6,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.2,0.01367784
366,Amazonia,STM,STM_160_10,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.4,0.00849056
367,Amazonia,STM,STM_165_6,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.2,0.00816714
368,Amazonia,STM,STM_199_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.7,0.008987465
369,Amazonia,STM,STM_199_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.4,0.01020186
370,Amazonia,STM,STM_236_2,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.3,0.010023665
371,Amazonia,STM,STM_236_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11,0.0094985
372,Amazonia,STM,STM_236_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.7,0.012661265
373,Amazonia,STM,STM_236_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.7,0.014733665
374,Amazonia,STM,STM_236_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.2,0.00984704
375,Amazonia,STM,STM_236_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.7,0.008987465
376,Amazonia,STM,STM_236_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.9,0.009326585
377,Amazonia,STM,STM_236_6,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.9,0.015166985
378,Amazonia,STM,STM_236_7,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.5,0.008654625
379,Amazonia,STM,STM_236_7,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.9,0.009326585
380,Amazonia,STM,STM_236_7,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.9,0.011116385
381,Amazonia,STM,STM_260_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11,0.0094985
382,Amazonia,STM,STM_261_7,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.1,0.011493185
383,Amazonia,STM,STM_261_7,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,15.2,0.01813664
384,Amazonia,STM,STM_261_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.4,0.01020186
385,Amazonia,STM,STM_261_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11,0.0094985
386,Amazonia,STM,STM_363_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.1,0.011493185
387,Amazonia,STM,STM_363_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.5,0.014306625
388,Amazonia,STM,STM_363_1,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,15.2,0.01813664
389,Amazonia,STM,STM_363_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.2,0.01367784
390,Amazonia,STM,STM_363_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.3,0.008328065
391,Amazonia,STM,STM_363_4,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.5,0.010381625
392,Amazonia,STM,STM_363_5,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11.4,0.01020186
393,Amazonia,STM,STM_363_8,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,11,0.0094985
394,Amazonia,STM,STM_399_7,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.7,0.008987465
395,Amazonia,STM,STM_69_11,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.3,0.008328065
396,Amazonia,STM,STM_81_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,16.9,0.022420385
397,Amazonia,STM,STM_81_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,13.2,0.01367784
398,Amazonia,STM,STM_81_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.6,0.00882026
399,Amazonia,STM,STM_81_3,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12.3,0.011876265
400,Amazonia,STM,STM_81_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,12,0.011304
401,Amazonia,STM,STM_81_9,Amphiodon effusus,Amphiodon effusus,Amphiodon,Fabaceae,species,10.3,0.008328065
402,Amazonia,Balbina,Balbina_4,Amphirrhox longifolia,Amphirrhox longifolia,Amphirrhox,Violaceae,species,11.4,0.01020186
403,Amazonia,Balbina,Balbina_4,Amphirrhox longifolia,Amphirrhox longifolia,Amphirrhox,Violaceae,species,11.5,0.010381625
404,Amazonia,Balbina,Balbina_43,Amphirrhox longifolia,Amphirrhox longifolia,Amphirrhox,Violaceae,species,14,0.015386
405,Amazonia,Balbina,Balbina_67,Amphirrhox longifolia,Amphirrhox longifolia,Amphirrhox,Violaceae,species,17.8,0.02487194
406,Amazonia,Balbina,Balbina_84,Amphirrhox longifolia,Amphirrhox longifolia,Amphirrhox,Violaceae,species,11,0.0094985
407,Amazonia,Balbina,Balbina_9,Amphirrhox longifolia,Amphirrhox longifolia,Amphirrhox,Violaceae,species,10.7,0.008987465
408,Amazonia,STM,STM_160_10,Amphirrhox longifolia,Amphirrhox longifolia,Amphirrhox,Violaceae,species,13.4,0.01409546
409,Amazonia,Balbina,Balbina_17,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,25,0.0490625
410,Amazonia,Balbina,Balbina_17,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,46.3,0.168279665
411,Amazonia,Balbina,Balbina_53,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,95.9,0.721949585
412,Amazonia,Balbina,Balbina_7,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,81,0.5150385
413,Amazonia,PGM,PGM_245_4,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,25.6,0.05144576
414,Amazonia,PGM,PGM_245_9,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,45,0.1589625
415,Amazonia,PGM,PGM_245_9,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,26.7,0.055961865
416,Amazonia,PGM,PGM_245_9,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,52.3,0.214720265
417,Amazonia,STM,STM_363_3,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,16.2,0.02060154
418,Amazonia,STM,STM_363_8,Anacardium giganteum,Anacardium giganteum,Anacardium,Anacardiaceae,species,69,0.3737385
419,Amazonia,PGM,PGM_142_3,Anacardium occidentale,Anacardium occidentale,Anacardium,Anacardiaceae,species,11,0.0094985
